id	layer	num1	num2	num3	lon	pos	Station	st_x	st_y	lat	proximity_to_metro
taz_6834	taz	3822	4016	1335	46.711513	(24.616143999999998, 46.711513000000004)	None	None	None	24.616144	0.866950786571
taz_6833	taz	3821	4152	300	46.718756	(24.625078999999999, 46.718755999999999)	None	None	None	24.625079	0.407082700826
taz_6832	taz	3816	8399	1476	46.734355	(24.634746, 46.734355000000001)	None	None	None	24.634746	0.457710087977
taz_6831	taz	3815	4509	302	46.742534	(24.622900000000001, 46.742533999999999)	None	None	None	24.6229	1.96729776415
taz_6830	taz	3818	5241	1476	46.732683	(24.636365999999999, 46.732683000000002)	None	None	None	24.636366	0.232065098864
streets_13761	streets	None	None	None	None	(24.722669066784395, 46.761421929247597)	None	46.7614219292	24.7226690668	None	None
streets_13760	streets	None	None	None	None	(24.576895914711798, 46.884991177424496)	None	46.8849911774	24.5768959147	None	None
streets_13763	streets	None	None	None	None	(24.600562755166397, 46.781694054662502)	None	46.7816940547	24.6005627552	None	None
streets_13762	streets	None	None	None	None	(24.445758719026799, 46.828980576745202)	None	46.8289805767	24.445758719	None	None
streets_13765	streets	None	None	None	None	(24.774455933645701, 46.670356096757793)	None	46.6703560968	24.7744559336	None	None
streets_13764	streets	None	None	None	None	(24.7333682475488, 46.666847849178495)	None	46.6668478492	24.7333682475	None	None
streets_13767	streets	None	None	None	None	(24.841359575892895, 46.635893107416798)	None	46.6358931074	24.8413595759	None	None
streets_13766	streets	None	None	None	None	(24.549026689433799, 46.681870867825793)	None	46.6818708678	24.5490266894	None	None
streets_6658	streets	None	None	None	None	(24.722614506758699, 46.845714578792105)	None	46.8457145788	24.7226145068	None	None
streets_6659	streets	None	None	None	None	(24.430507630014102, 46.78201499669121)	None	46.7820149967	24.43050763	None	None
streets_6650	streets	None	None	None	None	(24.693768873882497, 46.715375872191998)	None	46.7153758722	24.6937688739	None	None
streets_6651	streets	None	None	None	None	(24.549118777389001, 46.681507472477897)	None	46.6815074725	24.5491187774	None	None
streets_6652	streets	None	None	None	None	(24.5429688226975, 46.676541248489798)	None	46.6765412485	24.5429688227	None	None
streets_6653	streets	None	None	None	None	(24.6453473638941, 46.7068186690354)	None	46.706818669	24.6453473639	None	None
streets_6654	streets	None	None	None	None	(24.593660938514599, 46.672035879780594)	None	46.6720358798	24.5936609385	None	None
streets_6655	streets	None	None	None	None	(24.569557185143299, 46.642745878669004)	None	46.6427458787	24.5695571851	None	None
streets_6656	streets	None	None	None	None	(24.757549111680998, 46.678048219194295)	None	46.6780482192	24.7575491117	None	None
streets_6657	streets	None	None	None	None	(24.9617333298395, 46.884765367728797)	None	46.8847653677	24.9617333298	None	None
taz_1829	taz	1518	695	1403	46.757954	(24.699745, 46.757953999999998)	None	None	None	24.699745	2.67911929538
taz_1828	taz	1515	10235	255	46.759769	(24.694292999999998, 46.759768999999999)	None	None	None	24.694293	2.06108509818
taz_1821	taz	1763	3685	996	46.812396	(24.743285, 46.812396)	None	None	None	24.743285	0.715441518623
taz_1820	taz	1764	6268	1012	46.850227	(24.752462999999999, 46.850227000000004)	None	None	None	24.752463	3.22113995217
taz_1823	taz	770	9854	146	46.823963	(24.756793999999999, 46.823962999999999)	None	None	None	24.756794	2.60071544268
taz_1822	taz	771	6436	129	46.804843	(24.832086, 46.804842999999998)	None	None	None	24.832086	3.82690973377
taz_1825	taz	1223	4404	29	46.654027	(24.688220999999999, 46.654026999999999)	None	None	None	24.688221	3.18049755611
taz_1824	taz	1224	778	29	46.651869	(24.694043000000001, 46.651868999999998)	None	None	None	24.694043	2.70773037918
taz_1827	taz	1516	2361	1403	46.754661	(24.695851999999999, 46.754660999999999)	None	None	None	24.695852	2.49743172214
taz_1826	taz	2909	5070	238	46.718804	(24.660673000000003, 46.718803999999999)	None	None	None	24.660673	0.373045178534
streets_8546	streets	None	None	None	None	(24.686317259639303, 46.696554742130701)	None	46.6965547421	24.6863172596	None	None
taz_1506	taz	1496	12	320	46.747058	(24.646553000000001, 46.747058000000003)	None	None	None	24.646553	0.753291257309
streets_8544	streets	None	None	None	None	(24.691849034482104, 46.675314779681607)	None	46.6753147797	24.6918490345	None	None
streets_8545	streets	None	None	None	None	(24.539061044248601, 46.888691726408005)	None	46.8886917264	24.5390610442	None	None
streets_8542	streets	None	None	None	None	(24.7396665738218, 46.752861478276699)	None	46.7528614783	24.7396665738	None	None
streets_8543	streets	None	None	None	None	(24.770494839484801, 46.671741918454707)	None	46.6717419185	24.7704948395	None	None
streets_8540	streets	None	None	None	None	(24.831643559791605, 46.662568884382296)	None	46.6625688844	24.8316435598	None	None
streets_8541	streets	None	None	None	None	(24.655440701211901, 46.562493695383303)	None	46.5624936954	24.6554407012	None	None
taz_5560	taz	2700	8272	988	46.847182	(24.716210999999998, 46.847182000000004)	None	None	None	24.716211	0.214360046563
taz_5561	taz	2701	9168	987	46.849423	(24.717775, 46.849423000000002)	None	None	None	24.717775	0.346582620106
taz_5562	taz	2702	10396	987	46.850593	(24.718337999999999, 46.850592999999996)	None	None	None	24.718338	0.447758013906
taz_1504	taz	1497	3982	320	46.748638	(24.652367000000002, 46.748638)	None	None	None	24.652367	1.29990902673
streets_8548	streets	None	None	None	None	(24.659272952213801, 46.756690729429799)	None	46.7566907294	24.6592729522	None	None
streets_8549	streets	None	None	None	None	(24.691717127118803, 46.761172415030003)	None	46.761172415	24.6917171271	None	None
taz_1505	taz	1672	10476	21	46.646982	(24.705355999999998, 46.646982000000001)	None	None	None	24.705356	1.44888939296
taz_1502	taz	1665	2785	34	46.668442	(24.694153, 46.668441999999999)	None	None	None	24.694153	1.60672366505
taz_1503	taz	451	10718	539	46.572486	(24.803122000000002, 46.572485999999998)	None	None	None	24.803122	4.69058280543
taz_1500	taz	1664	3640	34	46.665251	(24.692793999999999, 46.665250999999998)	None	None	None	24.692794	1.95236289521
taz_1501	taz	1498	535	928	46.766188	(24.657214, 46.766188)	None	None	None	24.657214	2.1288623224
taz_12642	taz	1829	6414	887	46.724093	(24.699012, 46.724092999999996)	None	None	None	24.699012	0.601096276808
streets_10078	streets	None	None	None	None	(24.656553949174398, 46.708854382016497)	None	46.708854382	24.6565539492	None	None
streets_10079	streets	None	None	None	None	(24.5488878419618, 46.671625011948002)	None	46.6716250119	24.548887842	None	None
taz_12643	taz	3040	9358	1143	46.726012	(24.690103000000001, 46.726011999999997)	None	None	None	24.690103	0.874371396943
streets_10098	streets	None	None	None	None	(24.648840952789897, 46.7700936532813)	None	46.7700936533	24.6488409528	None	None
streets_10070	streets	None	None	None	None	(24.9150147905621, 46.84001089140579)	None	46.8400108914	24.9150147906	None	None
streets_10071	streets	None	None	None	None	(24.544967565955101, 46.879146728184793)	None	46.8791467282	24.544967566	None	None
streets_10072	streets	None	None	None	None	(24.6896204251012, 46.686866554874399)	None	46.6868665549	24.6896204251	None	None
streets_10073	streets	None	None	None	None	(24.707275703714799, 46.746509663027602)	None	46.746509663	24.7072757037	None	None
streets_10074	streets	None	None	None	None	(24.843567595124398, 46.851148411016396)	None	46.851148411	24.8435675951	None	None
streets_10075	streets	None	None	None	None	(24.746561488719202, 46.705590105916102)	None	46.7055901059	24.7465614887	None	None
streets_10076	streets	None	None	None	None	(24.630922022484, 46.734770874033792)	None	46.734770874	24.6309220225	None	None
streets_10077	streets	None	None	None	None	(24.543508206315302, 46.669227255504296)	None	46.6692272555	24.5435082063	None	None
taz_12646	taz	3041	593	1143	46.725534	(24.692173999999998, 46.725534000000003)	None	None	None	24.692174	0.742360911182
taz_12647	taz	3036	6448	233	46.726012	(24.690101000000002, 46.726011999999997)	None	None	None	24.690101	0.874478736364
taz_12648	taz	3035	9357	233	46.724655	(24.689843, 46.724654999999998)	None	None	None	24.689843	0.773558212476
taz_12649	taz	3038	6559	1144	46.725591	(24.685185000000001, 46.725590999999994)	None	None	None	24.685185	0.788028707415
streets_14517	streets	None	None	None	None	(24.634569644370799, 46.694995771467106)	None	46.6949957715	24.6345696444	None	None
streets_14516	streets	None	None	None	None	(24.681286510637001, 46.6848737636724)	None	46.6848737637	24.6812865106	None	None
streets_14515	streets	None	None	None	None	(24.674122801365499, 46.662729406727898)	None	46.6627294067	24.6741228014	None	None
streets_14514	streets	None	None	None	None	(24.719943301584102, 46.852938224810295)	None	46.8529382248	24.7199433016	None	None
streets_14519	streets	None	None	None	None	(24.830251527790399, 46.800468508893992)	None	46.8004685089	24.8302515278	None	None
streets_14518	streets	None	None	None	None	(24.595750902256398, 46.583123298800899)	None	46.5831232988	24.5957509023	None	None
streets_1444	streets	None	None	None	None	(24.749182794686998, 46.656639498072103)	None	46.6566394981	24.7491827947	None	None
streets_1445	streets	None	None	None	None	(24.758080191618902, 46.677790236198298)	None	46.6777902362	24.7580801916	None	None
streets_1446	streets	None	None	None	None	(24.887288420986099, 46.586451100263702)	None	46.5864511003	24.887288421	None	None
streets_1440	streets	None	None	None	None	(24.878981980865198, 46.679683082091998)	None	46.6796830821	24.8789819809	None	None
streets_1441	streets	None	None	None	None	(24.8310404060454, 46.640753829328204)	None	46.6407538293	24.831040406	None	None
streets_1442	streets	None	None	None	None	(24.707541518349, 46.836155060244799)	None	46.8361550602	24.7075415183	None	None
streets_1443	streets	None	None	None	None	(24.717585526098599, 46.672331126319101)	None	46.6723311263	24.7175855261	None	None
streets_9637	streets	None	None	None	None	(24.759756771122898, 46.749072682878399)	None	46.7490726829	24.7597567711	None	None
streets_9636	streets	None	None	None	None	(24.762992795226602, 46.740806519445599)	None	46.7408065194	24.7629927952	None	None
streets_9635	streets	None	None	None	None	(24.761776852810698, 46.697482613185606)	None	46.6974826132	24.7617768528	None	None
streets_9559	streets	None	None	None	None	(24.654898713396395, 46.6949093369333)	None	46.6949093369	24.6548987134	None	None
streets_9633	streets	None	None	None	None	(24.807996480601897, 46.895457943051795)	None	46.8954579431	24.8079964806	None	None
streets_9632	streets	None	None	None	None	(24.732714178740697, 46.848530790259503)	None	46.8485307903	24.7327141787	None	None
streets_9631	streets	None	None	None	None	(24.586127895739498, 46.742748492654897)	None	46.7427484927	24.5861278957	None	None
streets_9630	streets	None	None	None	None	(24.814979678392, 46.850776527352402)	None	46.8507765274	24.8149796784	None	None
streets_310	streets	None	None	None	None	(24.579107013577499, 46.658472902119797)	None	46.6584729021	24.5791070136	None	None
streets_311	streets	None	None	None	None	(24.5825100723277, 46.656096106350098)	None	46.6560961064	24.5825100723	None	None
taz_7058	taz	1880	1985	1176	46.711297	(24.663632, 46.711296999999995)	None	None	None	24.663632	0.674108039047
taz_7059	taz	1879	1736	1177	46.706407	(24.662724000000001, 46.706406999999999)	None	None	None	24.662724	0.211818203784
taz_7056	taz	1878	7502	1177	46.70268	(24.661801999999998, 46.702680000000001)	None	None	None	24.661802	0.293326249181
taz_7057	taz	1877	10007	1177	46.705574	(24.661360999999999, 46.705573999999999)	None	None	None	24.661361	0.280951926813
taz_7054	taz	1876	7297	1178	46.70942	(24.662967000000002, 46.709420000000001)	None	None	None	24.662967	0.491600401112
taz_7055	taz	1875	1736	1178	46.706407	(24.662724000000001, 46.706406999999999)	None	None	None	24.662724	0.211818203784
streets_7297	streets	None	None	None	None	(24.633676030385701, 46.878455945883893)	None	46.8784559459	24.6336760304	None	None
streets_7296	streets	None	None	None	None	(24.849542072783898, 46.774324383699295)	None	46.7743243837	24.8495420728	None	None
streets_7295	streets	None	None	None	None	(24.849338493867698, 46.713525504384798)	None	46.7135255044	24.8493384939	None	None
streets_7294	streets	None	None	None	None	(24.848873692424501, 46.71444477328)	None	46.7144447733	24.8488736924	None	None
streets_7293	streets	None	None	None	None	(24.644222776982001, 46.761307865676301)	None	46.7613078657	24.644222777	None	None
streets_7292	streets	None	None	None	None	(24.569410348375001, 46.766631879514208)	None	46.7666318795	24.5694103484	None	None
streets_7290	streets	None	None	None	None	(24.6659944123308, 46.672894375747795)	None	46.6728943757	24.6659944123	None	None
streets_6789	streets	None	None	None	None	(24.9541436255397, 46.590037768911799)	None	46.5900377689	24.9541436255	None	None
streets_7299	streets	None	None	None	None	(24.778651663738898, 46.726111241871202)	None	46.7261112419	24.7786516637	None	None
streets_7298	streets	None	None	None	None	(24.6301925117168, 46.880507665464599)	None	46.8805076655	24.6301925117	None	None
streets_1192	streets	None	None	None	None	(24.801835407419599, 46.819236217371902)	None	46.8192362174	24.8018354074	None	None
streets_1193	streets	None	None	None	None	(24.768474827705802, 46.589207496325209)	None	46.5892074963	24.7684748277	None	None
streets_1190	streets	None	None	None	None	(24.752237837444, 46.798100501528594)	None	46.7981005015	24.7522378374	None	None
streets_1191	streets	None	None	None	None	(24.626334847362298, 46.715927749661702)	None	46.7159277497	24.6263348474	None	None
streets_1196	streets	None	None	None	None	(24.8027650467005, 46.785744729465101)	None	46.7857447295	24.8027650467	None	None
streets_1197	streets	None	None	None	None	(24.853219160106395, 46.712259741131398)	None	46.7122597411	24.8532191601	None	None
streets_1194	streets	None	None	None	None	(24.652349312407999, 46.718502374696101)	None	46.7185023747	24.6523493124	None	None
streets_1195	streets	None	None	None	None	(24.686798413801899, 46.742438121559204)	None	46.7424381216	24.6867984138	None	None
taz_744	taz	2427	2959	1229	46.710804	(24.636111, 46.710803999999996)	None	None	None	24.636111	0.333867676829
taz_745	taz	2428	4277	1229	46.708973	(24.639343, 46.708973)	None	None	None	24.639343	0.33696280844
taz_746	taz	2423	4388	1224	46.716008	(24.642897000000001, 46.716008000000002)	None	None	None	24.642897	0.529766245112
taz_747	taz	2424	4388	1223	46.716008	(24.642897000000001, 46.716008000000002)	None	None	None	24.642897	0.529766245112
taz_740	taz	2431	8508	1228	46.709528	(24.642623999999998, 46.709528000000006)	None	None	None	24.642624	0.442716787286
taz_741	taz	2432	1427	1228	46.70958	(24.645896, 46.709579999999995)	None	None	None	24.645896	0.244929536628
taz_742	taz	2425	2699	1223	46.712586	(24.646376999999998, 46.712586000000002)	None	None	None	24.646377	0.337101245688
