id	layer	num1	num2	num3	intermodality	lon	pos	Station	st_x	st_y	lat
taz_3782	taz	1311	2946	53	0.252415743578	46.64783	(24.774362, 46.64783)	None	None	None	24.774362
taz_3783	taz	1309	9813	437	0.293895828423	46.64825	(24.816202, 46.64825)	None	None	None	24.816202
taz_3780	taz	1303	5926	600	0.153193495169	46.700742	(24.79841, 46.700742)	None	None	None	24.79841
taz_3781	taz	1312	2692	53	0.168512844685	46.654513	(24.778605, 46.654513)	None	None	None	24.778605
taz_3789	taz	858	2984	460	0.468065048315	46.819236	(24.801835, 46.819236)	None	None	None	24.801835
streets_1516	streets	None	None	None	None	None	(24.879561960854396, 46.7277465909485)	None	46.7277465909	24.8795619609	None
streets_1517	streets	None	None	None	None	None	(24.632931218614, 46.680890831929)	None	46.6808908319	24.6329312186	None
streets_1515	streets	None	None	None	None	None	(24.760595974633198, 46.6762685188248)	None	46.6762685188	24.7605959746	None
taz_5698	taz	3248	6998	455	0.33655432477	46.842294	(24.810137, 46.842294)	None	None	None	24.810137
streets_1518	streets	None	None	None	None	None	(24.672567637227395, 46.837065993404295)	None	46.8370659934	24.6725676372	None
streets_1519	streets	None	None	None	None	None	(24.769804644120804, 46.842327874251396)	None	46.8423278743	24.7698046441	None
taz_4565	taz	2069	3228	1296	0.181004006599	46.712038	(24.608362, 46.712038)	None	None	None	24.608362
streets_2338	streets	None	None	None	None	None	(24.5849804392308, 46.7832995167489)	None	46.7832995167	24.5849804392	None
taz_4564	taz	2156	986	337	0.113363186425	46.717938	(24.590411, 46.717938000000004)	None	None	None	24.590411
taz_7188	taz	3785	3981	1280	0.608060334669	46.730355	(24.613279000000002, 46.730354999999996)	None	None	None	24.613279
taz_4562	taz	2070	3229	1296	0.423756775866	46.714829	(24.608522, 46.714828999999995)	None	None	None	24.608522
streets_11401	streets	None	None	None	None	None	(24.849338493867698, 46.7135255043848)	None	46.7135255044	24.8493384939	None
streets_6989	streets	None	None	None	None	None	(24.740903796206602, 46.8081250033908)	None	46.8081250034	24.7409037962	None
streets_6980	streets	None	None	None	None	None	(24.815150048579998, 46.7180876592295)	None	46.7180876592	24.8151500486	None
streets_6981	streets	None	None	None	None	None	(24.721199700725396, 46.764873219452895)	None	46.7648732195	24.7211997007	None
streets_6982	streets	None	None	None	None	None	(24.512470258810602, 46.6761658639948)	None	46.676165864	24.5124702588	None
streets_6983	streets	None	None	None	None	None	(24.7057270122196, 46.7033402251001)	None	46.7033402251	24.7057270122	None
streets_6984	streets	None	None	None	None	None	(24.665524479973804, 46.736968902463204)	None	46.7369689025	24.66552448	None
streets_6985	streets	None	None	None	None	None	(24.7030060124405, 46.669695755732896)	None	46.6696957557	24.7030060124	None
streets_6986	streets	None	None	None	None	None	(24.8275260598169, 46.7941804589845)	None	46.794180459	24.8275260598	None
taz_11455	taz	3361	1168	104	0.0912090502003	46.70023	(24.69623, 46.70023)	None	None	None	24.69623
streets_8139	streets	None	None	None	None	None	(24.7126244464679, 46.713699994753)	None	46.7136999948	24.7126244465	None
streets_8138	streets	None	None	None	None	None	(24.8162881802133, 46.8152888955803)	None	46.8152888956	24.8162881802	None
taz_109	taz	1465	8269	362	0.567758661325	46.832971	(24.723732000000002, 46.832971)	None	None	None	24.723732
streets_8133	streets	None	None	None	None	None	(24.8987768091655, 46.9028554035855)	None	46.9028554036	24.8987768092	None
streets_8132	streets	None	None	None	None	None	(24.6889995908726, 46.7451227064223)	None	46.7451227064	24.6889995909	None
streets_8131	streets	None	None	None	None	None	(24.7100088090944, 46.7061338656319)	None	46.7061338656	24.7100088091	None
taz_7183	taz	3792	1548	309	0.420692905963	46.737516	(24.63431, 46.737516)	None	None	None	24.63431
streets_8137	streets	None	None	None	None	None	(24.566322441439, 46.7848290574765)	None	46.7848290575	24.5663224414	None
streets_8136	streets	None	None	None	None	None	(24.7312961863294, 46.691227449078504)	None	46.6912274491	24.7312961863	None
streets_8135	streets	None	None	None	None	None	(24.8123499187753, 46.7589695518928)	None	46.7589695519	24.8123499188	None
streets_8134	streets	None	None	None	None	None	(24.7557544417068, 46.672816400087605)	None	46.6728164001	24.7557544417	None
taz_6140	taz	1650	5657	64	0.234975253358	46.683537	(24.773623999999998, 46.683537)	None	None	None	24.773624
streets_13828	streets	None	None	None	None	None	(24.638120473771, 46.6935773768687)	None	46.6935773769	24.6381204738	None
streets_13829	streets	None	None	None	None	None	(24.841000350858998, 46.6392185225751)	None	46.6392185226	24.8410003509	None
streets_13826	streets	None	None	None	None	None	(24.589857380664302, 46.7574579429749)	None	46.757457943	24.5898573807	None
streets_13827	streets	None	None	None	None	None	(24.576206790177803, 46.78043362549229)	None	46.7804336255	24.5762067902	None
streets_13824	streets	None	None	None	None	None	(24.7174327811412, 46.6627218146622)	None	46.6627218147	24.7174327811	None
streets_13825	streets	None	None	None	None	None	(24.6774789576682, 46.796600583882)	None	46.7966005839	24.6774789577	None
streets_13822	streets	None	None	None	None	None	(24.6132947506538, 46.7410810777077)	None	46.7410810777	24.6132947507	None
streets_13823	streets	None	None	None	None	None	(24.6333448748553, 46.7928067864358)	None	46.7928067864	24.6333448749	None
streets_13820	streets	None	None	None	None	None	(24.5426360187435, 46.88276024807071)	None	46.8827602481	24.5426360187	None
streets_13821	streets	None	None	None	None	None	(24.572193725069898, 46.688272373588)	None	46.6882723736	24.5721937251	None
taz_12018	taz	3900	590	1410	0.277869432006	46.757047	(24.669601999999998, 46.757047)	None	None	None	24.669602
taz_12017	taz	3899	591	1410	0.0749469714824	46.754878	(24.671991000000002, 46.754878000000005)	None	None	None	24.671991
taz_3690	taz	2402	2027	1234	0.414329483856	46.719972	(24.6461, 46.719972)	None	None	None	24.6461
taz_3691	taz	2401	1906	1234	0.400659910441	46.718267	(24.646921, 46.718267)	None	None	None	24.646921
taz_3692	taz	2394	2790	1236	0.455573886401	46.719862	(24.639522, 46.719862)	None	None	None	24.639522
streets_5989	streets	None	None	None	None	None	(24.804902872557303, 46.8170023342115)	None	46.8170023342	24.8049028726	None
streets_5988	streets	None	None	None	None	None	(24.8014901223085, 46.62988408406489)	None	46.6298840841	24.8014901223	None
streets_5983	streets	None	None	None	None	None	(24.600367297260103, 46.631932400540705)	None	46.6319324005	24.6003672973	None
streets_5982	streets	None	None	None	None	None	(24.6494251441894, 46.7599541971897)	None	46.7599541972	24.6494251442	None
streets_5987	streets	None	None	None	None	None	(24.619946267340804, 46.7165751168428)	None	46.7165751168	24.6199462673	None
streets_5986	streets	None	None	None	None	None	(24.681930655313, 46.6858051348006)	None	46.6858051348	24.6819306553	None
streets_9264	streets	None	None	None	None	None	(24.680088039983698, 46.6769992613377)	None	46.6769992613	24.68008804	None
streets_9265	streets	None	None	None	None	None	(24.6303476915405, 46.806733653292504)	None	46.8067336533	24.6303476915	None
streets_9260	streets	None	None	None	None	None	(24.6557036339748, 46.6989905458784)	None	46.6989905459	24.655703634	None
streets_9261	streets	None	None	None	None	None	(24.752586401926603, 46.6548294877621)	None	46.6548294878	24.7525864019	None
streets_9262	streets	None	None	None	None	None	(24.696984051628604, 46.73336963172339)	None	46.7333696317	24.6969840516	None
streets_9263	streets	None	None	None	None	None	(24.658021787179297, 46.7470701607856)	None	46.7470701608	24.6580217872	None
streets_9268	streets	None	None	None	None	None	(24.7473276114609, 46.6160999337847)	None	46.6160999338	24.7473276115	None
streets_9269	streets	None	None	None	None	None	(24.5314563399863, 46.4399398573759)	None	46.4399398574	24.53145634	None
streets_4369	streets	None	None	None	None	None	(24.6926608769755, 46.7551778038888)	None	46.7551778039	24.692660877	None
taz_5203	taz	2171	3155	1301	0.607353287768	46.722626	(24.610007999999997, 46.722626)	None	None	None	24.610008
taz_5202	taz	3414	6593	98	0.133160499646	46.679137	(24.695488, 46.679137)	None	None	None	24.695488
streets_11464	streets	None	None	None	None	None	(24.6529429918786, 46.6819917015337)	None	46.6819917015	24.6529429919	None
streets_11465	streets	None	None	None	None	None	(24.8326663370573, 46.592687506946895)	None	46.5926875069	24.8326663371	None
streets_11466	streets	None	None	None	None	None	(24.733083407371996, 46.6670893462294)	None	46.6670893462	24.7330834074	None
streets_11467	streets	None	None	None	None	None	(24.9377682494667, 46.54554477400471)	None	46.545544774	24.9377682495	None
streets_11460	streets	None	None	None	None	None	(24.6104593201791, 46.7775962742766)	None	46.7775962743	24.6104593202	None
streets_11461	streets	None	None	None	None	None	(24.8359840476447, 46.6005495411954)	None	46.6005495412	24.8359840476	None
streets_11462	streets	None	None	None	None	None	(24.699201716544103, 46.8780818180772)	None	46.8780818181	24.6992017165	None
streets_11463	streets	None	None	None	None	None	(24.563811673336602, 46.8496435682393)	None	46.8496435682	24.5638116733	None
streets_11468	streets	None	None	None	None	None	(24.6427175744128, 46.7175296176775)	None	46.7175296177	24.6427175744	None
streets_11469	streets	None	None	None	None	None	(24.870356808885603, 46.599350926595)	None	46.5993509266	24.8703568089	None
streets_3198	streets	None	None	None	None	None	(24.5906895142095, 46.759656279409896)	None	46.7596562794	24.5906895142	None
streets_3199	streets	None	None	None	None	None	(24.536494096458203, 46.699803531080896)	None	46.6998035311	24.5364940965	None
streets_381	streets	None	None	None	None	None	(24.690673947106298, 46.6485228815895)	None	46.6485228816	24.6906739471	None
streets_10801	streets	None	None	None	None	None	(24.795977387972304, 46.767654876455296)	None	46.7676548765	24.795977388	None
taz_11989	taz	331	7137	696	0.176997407495	46.732421	(24.852104999999998, 46.732421)	None	None	None	24.852105
streets_380	streets	None	None	None	None	None	(24.687472845027102, 46.6987605276316)	None	46.6987605276	24.687472845	None
taz_4157	taz	288	855	1474	0.0313457459345	46.848754	(24.638507, 46.848754)	None	None	None	24.638507
streets_6201	streets	None	None	None	None	None	(24.8006697867859, 46.69975019441689)	None	46.6997501944	24.8006697868	None
streets_6207	streets	None	None	None	None	None	(24.599594109506697, 46.734180666777604)	None	46.7341806668	24.5995941095	None
taz_4151	taz	2478	1080	1215	0.169219891586	46.705854	(24.645993, 46.705853999999995)	None	None	None	24.645993
streets_6209	streets	None	None	None	None	None	(24.661854149862698, 46.7363932057516)	None	46.7363932058	24.6618541499	None
streets_6208	streets	None	None	None	None	None	(24.7148588863828, 46.6194538698648)	None	46.6194538699	24.7148588864	None
streets_383	streets	None	None	None	None	None	(24.6083619170089, 46.712038241955796)	None	46.712038242	24.608361917	None
taz_11983	taz	1832	2231	886	0.196323356116	46.721779	(24.697285, 46.721779)	None	None	None	24.697285
streets_382	streets	None	None	None	None	None	(24.667331443882297, 46.7471800529826)	None	46.747180053	24.6673314439	None
streets_8187	streets	None	None	None	None	None	(24.9302474241727, 46.5559204245086)	None	46.5559204245	24.9302474242	None
streets_8184	streets	None	None	None	None	None	(24.702142064257604, 46.74696618931021)	None	46.7469661893	24.7021420643	None
taz_6790	taz	3145	6290	855	0.210464294132	46.698713	(24.703768, 46.698713)	None	None	None	24.703768
taz_6791	taz	923	4878	1319	0.20032995522	46.770547	(24.606385, 46.770547)	None	None	None	24.606385
streets_385	streets	None	None	None	None	None	(24.8457210672989, 46.5540430688297)	None	46.5540430688	24.8457210673	None
streets_8727	streets	None	None	None	None	None	(24.7821757974582, 46.8250041346869)	None	46.8250041347	24.7821757975	None
streets_384	streets	None	None	None	None	None	(24.655091439159303, 46.694990711592595)	None	46.6949907116	24.6550914392	None
taz_11393	taz	1878	7502	1177	0.203865189724	46.70268	(24.661801999999998, 46.70268)	None	None	None	24.661802
taz_11392	taz	1879	1736	1177	0.171341032288	46.706407	(24.662724, 46.706407)	None	None	None	24.662724
taz_11391	taz	1880	1985	1176	0.113363186425	46.711297	(24.663632, 46.711296999999995)	None	None	None	24.663632
streets_7558	streets	None	None	None	None	None	(24.5847790579024, 46.7042069570401)	None	46.704206957	24.5847790579	None
streets_7559	streets	None	None	None	None	None	(24.688508211718002, 46.7916225534752)	None	46.7916225535	24.6885082117	None
taz_11395	taz	1876	7297	1178	0.150129625265	46.70942	(24.662967000000002, 46.70942)	None	None	None	24.662967
taz_11394	taz	1877	10007	1177	0.207871788829	46.705574	(24.661361, 46.705574)	None	None	None	24.661361
streets_7554	streets	None	None	None	None	None	(24.685978296627898, 46.681541710757706)	None	46.6815417108	24.6859782966	None
streets_7555	streets	None	None	None	None	None	(24.823774808232997, 46.7020953465192)	None	46.7020953465	24.8237748082	None
streets_7556	streets	None	None	None	None	None	(24.6882867724511, 46.79126425527001)	None	46.7912642553	24.6882867725	None
streets_7557	streets	None	None	None	None	None	(24.683453981146602, 46.682814726557595)	None	46.6828147266	24.6834539811	None
streets_7550	streets	None	None	None	None	None	(24.6891746617937, 46.716036847235095)	None	46.7160368472	24.6891746618	None
streets_7551	streets	None	None	None	None	None	(24.7708519390148, 46.6617638646519)	None	46.6617638647	24.770851939	None
streets_7552	streets	None	None	None	None	None	(24.677363759520997, 46.69267183164761)	None	46.6926718316	24.6773637595	None
streets_7553	streets	None	None	None	None	None	(24.6764184761054, 46.690423416251896)	None	46.6904234163	24.6764184761	None
taz_9649	taz	2016	8570	1065	0.175111949093	46.700883	(24.65022, 46.700883000000005)	None	None	None	24.65022
taz_9648	taz	3643	7187	115	0.1821824181	46.728496	(24.696099, 46.728496)	None	None	None	24.696099
streets_1899	streets	None	None	None	None	None	(24.757724420345603, 46.66171400781)	None	46.6617140078	24.7577244203	None
streets_1898	streets	None	None	None	None	None	(24.807013308677803, 46.74631659341829)	None	46.7463165934	24.8070133087	None
streets_1897	streets	None	None	None	None	None	(24.8422402092057, 46.5544538434525)	None	46.5544538435	24.8422402092	None
taz_9643	taz	2031	1571	1253	0.577185953335	46.713939	(24.639810999999998, 46.713939)	None	None	None	24.639811
streets_1894	streets	None	None	None	None	None	(24.782274866482602, 46.7350551922603)	None	46.7350551923	24.7822748665	None
taz_9645	taz	2583	154	1082	0.740042422814	46.644899	(24.605163, 46.644899)	None	None	None	24.605163
taz_9647	taz	3771	403	318	0.619608767382	46.720661	(24.611839, 46.720661)	None	None	None	24.611839
streets_3190	streets	None	None	None	None	None	(24.8031224592134, 46.5724855576579)	None	46.5724855577	24.8031224592	None
streets_729	streets	None	None	None	None	None	(24.6238195516064, 46.743859080779494)	None	46.7438590808	24.6238195516	None
streets_728	streets	None	None	None	None	None	(24.861192512382196, 46.9053787209849)	None	46.905378721	24.8611925124	None
streets_723	streets	None	None	None	None	None	(24.744779258887895, 46.749367844608294)	None	46.7493678446	24.7447792589	None
streets_722	streets	None	None	None	None	None	(24.6645829364495, 46.7340634196251)	None	46.7340634196	24.6645829364	None
